ID	GeneID	geneSymbol	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
3534	"ENSMUSG00000025612"	"Bach1"	chr16	+	87512218	87512512	87519289	87519496	87495832	87495944	87526324	87530234	3534	153,196	268,275	244,253	481,357	78	78	0.46598896594424	0.654082487825377	0.363,0.416	0.337,0.415	0.013
3538	"ENSMUSG00000040423"	"Rc3h1"	chr1	+	160786970	160787123	160789840	160790054	160783384	160783549	160791048	160791139	3538	86,62	64,115	32,49	59,51	78	78	0.612447977878556	0.773841930148853	0.573,0.35	0.352,0.49	0.04
3539	"ENSMUSG00000040423"	"Rc3h1"	chr1	+	160789840	160790054	160791048	160791139	160786970	160787123	160791277	160791410	3539	72,112	60,94	49,57	88,59	78	78	0.0865880074395149	0.236938138747276	0.545,0.544	0.358,0.491	0.12
3544	"ENSMUSG00000006304"	"Arpc2"	chr1	+	74295116	74295210	74301617	74301744	74293986	74294173	74302901	74303002	3544	1289,1673	2325,2297	1474,1405	2494,2319	78	78	0.497895706026245	0.681217211046958	0.357,0.421	0.371,0.377	0.015
3545	"ENSMUSG00000006304"	"Arpc2"	chr1	+	74301617	74301744	74302901	74303002	74295116	74295210	74303511	74303612	3545	1999,2189	2343,2626	2014,2211	2642,2621	78	78	0.202910346453976	0.389745247177803	0.46,0.455	0.433,0.458	0.012
3548	"ENSMUSG00000028047"	"Thbs3"	chr3	+	89128264	89128417	89128640	89128751	89127458	89127536	89128833	89128941	3548	8,0	11,8	3,2	21,5	78	78	0.441094650534519	0.63141005507976	0.421,0.0	0.125,0.286	0.005
3549	"ENSMUSG00000020883"	"Fbxl20"	chr11	-	98000319	98000388	98001760	98001855	97992526	97992622	98004046	98004121	3549	5,26	22,19	10,0	4,5	78	78	0.704865651877429	0.843842961001052	0.185,0.578	0.714,0.0	0.024
3551	"ENSMUSG00000026103"	"Gls"	chr1	-	52239776	52239810	52243504	52243675	52239013	52239046	52246459	52246518	3551	74,109	19,51	51,111	22,39	78	73	0.889554549475255	0.968696547784901	0.785,0.667	0.685,0.727	0.02
3552	"ENSMUSG00000062169"	"Cnih4"	chr1	+	180981299	180981368	180983423	180983536	180978495	180978626	180989639	180989780	3552	145,147	266,268	49,77	176,209	78	78	0.0185780194235172	0.150361267192596	0.353,0.354	0.218,0.269	0.11
3553	"ENSMUSG00000062169"	"Cnih4"	chr1	+	180983423	180983536	180989639	180989780	180981299	180981368	180993745	180996559	3553	169,194	160,184	144,82	80,155	78	78	0.834085882902174	0.931328745900753	0.514,0.513	0.643,0.346	0.019
3554	"ENSMUSG00000022508"	"Bcl6"	chr16	-	23788655	23788823	23790164	23790349	23787056	23787187	23790994	23791969	3554	117,152	100,135	104,209	123,129	78	78	0.952077679108359	0.999202115572178	0.539,0.53	0.458,0.618	-0.004
3555	"ENSMUSG00000059796"	"Eif4a1"	chr11	-	69560958	69561098	69561440	69561573	69559903	69560072	69561753	69561802	3555	1024,1437	995,1430	938,1131	971,1220	78	78	0.0460544268952129	0.17920392597722	0.507,0.501	0.491,0.481	0.018
3557	"ENSMUSG00000022811"	"Zfp148"	chr16	+	33277245	33277371	33287224	33287348	33254995	33255344	33288469	33288553	3557	19,68	52,82	18,22	8,48	78	78	0.433470508118	0.625662885780644	0.268,0.453	0.692,0.314	-0.142
3559	"ENSMUSG00000028382"	"Ptbp3"	chr4	-	59485606	59485746	59488110	59488188	59485338	59485372	59493185	59493360	3559	472,599	607,878	229,314	365,493	78	78	0.055671190109893	0.193078643096408	0.437,0.406	0.386,0.389	0.034
3560	"ENSMUSG00000028382"	"Ptbp3"	chr4	-	59501309	59501474	59514273	59514420	59494499	59494610	59524394	59524476	3560	0,5	747,811	0,0	367,609	78	78	0.0594843172032371	0.196974334043575	0.0,0.006	0.0,0.0	0.003
3598	"ENSMUSG00000044701"	"Il27"	chr7	-	126191759	126191858	126191942	126192103	126190162	126190321	126194051	126194113	3598	0,16	3,30	0,0	0,9	78	78	0.108310061922309	0.267552883300863	0.0,0.348	NA,0.0	0.174
3599	"ENSMUSG00000038546"	"Ranbp9"	chr13	-	43578505	43578690	43583923	43583946	43574686	43574795	43588289	43588457	3599	19,30	35,2	7,7	8,0	62	78	0.375668088403473	0.573005394850348	0.406,0.95	0.524,1.0	-0.084
3600	"ENSMUSG00000038546"	"Ranbp9"	chr13	-	43583923	43583946	43615187	43615299	43578505	43578690	43633887	43634147	3600	37,47	12,14	25,23	4,10	78	62	0.838352197002349	0.934287067504707	0.71,0.727	0.832,0.646	-0.021
3605	"ENSMUSG00000030741"	"Spns1"	chr7	-	125969906	125970078	125970349	125970448	125969238	125969585	125970712	125970778	3605	17,32	27,51	18,28	2,12	78	78	0.0315250227707045	0.157566499629007	0.386,0.386	0.9,0.7	-0.414
3606	"ENSMUSG00000030741"	"Spns1"	chr7	-	125970349	125970448	125970712	125970778	125969906	125970078	125971129	125971319	3606	19,14	74,82	11,18	26,24	78	78	0.0292557464250045	0.156712975245504	0.204,0.146	0.297,0.429	-0.188
3607	"ENSMUSG00000051344"	"Plekhm3"	chr1	-	64859094	64859252	64900345	64900409	64828279	64834373	64922287	64922481	3607	39,74	44,79	14,36	5,45	78	78	0.439078896481087	0.629564323449101	0.47,0.484	0.737,0.444	-0.114
3608	"ENSMUSG00000003484"	"Cyp4f18"	chr8	-	72743550	72743615	72743704	72743838	72742903	72742986	72746675	72746805	3608	2560,2556	1256,1557	2769,2812	1073,1200	78	78	0.00361306311707477	0.143003799299439	0.671,0.621	0.721,0.701	-0.065
3609	"ENSMUSG00000003484"	"Cyp4f18"	chr8	-	72743704	72743838	72746675	72746805	72743397	72743615	72747008	72747075	3609	3848,3310	2449,2331	3030,2970	2230,2371	78	78	0.00792644138163923	0.143003799299439	0.611,0.587	0.576,0.556	0.033
3610	"ENSMUSG00000003484"	"Cyp4f18"	chr8	-	72754931	72754985	72756231	72756376	72754718	72754846	72762887	72763086	3610	2747,2861	949,1019	2909,3036	918,969	78	78	0.0200239368305709	0.151248342029606	0.743,0.737	0.76,0.758	-0.019
3611	"ENSMUSG00000003484"	"Cyp4f18"	chr8	-	72754931	72754985	72762887	72763086	72754718	72754846	72763422	72763470	3611	1904,2280	947,1017	1954,2066	926,969	78	78	0.999202115572178	0.999202115572178	0.668,0.692	0.678,0.681	0.0
3612	"ENSMUSG00000003484"	"Cyp4f18"	chr8	-	72756231	72756376	72762887	72763086	72754931	72754985	72763422	72763470	3612	1906,2278	1808,1991	1954,2066	1467,1459	78	78	0.00361316703255421	0.143003799299439	0.513,0.534	0.571,0.586	-0.055
3613	"ENSMUSG00000040225"	"Prrc2c"	chr1	-	162515684	162515786	162518709	162518802	162511623	162511825	162519941	162520193	3613	289,450	228,348	144,202	84,155	78	78	0.263497886894825	0.454879144224873	0.559,0.564	0.632,0.566	-0.037
3614	"ENSMUSG00000000194"	"Gpr107"	chr2	+	31078694	31078825	31081858	31081902	31075288	31075618	31097690	31097740	3614	64,95	31,50	35,64	11,9	78	78	0.0597934434717271	0.197357553883884	0.674,0.655	0.761,0.877	-0.154
3615	"ENSMUSG00000000194"	"Gpr107"	chr2	+	31081858	31081902	31097690	31097740	31078694	31078825	31099078	31099162	3615	18,37	28,28	11,18	31,39	78	78	0.0189090027389592	0.150361267192596	0.391,0.569	0.262,0.316	0.191
3619	"ENSMUSG00000021583"	"Erap1"	chr13	+	74814562	74814694	74814836	74814908	74814217	74814349	74816076	74816231	3619	26,69	26,82	42,20	18,12	78	78	0.0239865781719819	0.153605651419981	0.5,0.457	0.7,0.625	-0.184
3620	"ENSMUSG00000034390"	"Cmip"	chr8	+	118103813	118103939	118111696	118111747	117983802	117984140	118137999	118138161	3620	301,400	171,252	340,318	340,300	78	78	0.00288435405786047	0.143003799299439	0.638,0.613	0.5,0.515	0.118
3621	"ENSMUSG00000034390"	"Cmip"	chr8	+	118142953	118142995	118149583	118149646	118137999	118138161	118153228	118153309	3621	221,303	194,219	406,286	340,247	78	78	0.383368912757324	0.58099286181984	0.533,0.58	0.544,0.537	0.016
3622	"ENSMUSG00000034390"	"Cmip"	chr8	+	118181638	118181785	118183625	118183696	118180561	118180609	118186067	118186162	3622	425,549	277,318	750,757	539,436	78	78	0.505114260530871	0.688301581799204	0.605,0.633	0.582,0.635	0.01
3623	"ENSMUSG00000055436"	"Srsf11"	chr3	-	157718416	157718512	157719588	157719678	157717946	157718085	157721958	157722090	3623	284,337	383,304	150,169	266,273	78	78	0.00887590544592565	0.143003799299439	0.426,0.526	0.361,0.382	0.104
3624	"ENSMUSG00000055436"	"Srsf11"	chr3	-	157719588	157719678	157721958	157722090	157718416	157718512	157723446	157723528	3624	195,106	308,179	124,112	223,143	78	78	0.699649449508103	0.839627774816404	0.388,0.372	0.357,0.439	-0.018
3625	"ENSMUSG00000055436"	"Srsf11"	chr3	-	157728477	157728587	157729759	157729868	157727596	157727689	157732361	157732495	3625	104,75	360,426	19,28	319,287	78	78	0.0126580615935473	0.143003799299439	0.224,0.15	0.056,0.089	0.115
3626	"ENSMUSG00000038241"	"Cep250"	chr2	+	155837238	155837340	155838191	155838254	155836764	155836911	155840087	155840820	3626	32,37	32,30	47,22	3,10	78	78	0.10121827617012	0.257653277152575	0.5,0.552	0.94,0.688	-0.288
3628	"ENSMUSG00000020326"	"Ccng1"	chr11	-	40642266	40642345	40642930	40643184	40642087	40642186	40644634	40644895	3628	219,249	207,226	62,48	63,75	78	78	0.132984070965366	0.305309945051124	0.514,0.524	0.496,0.39	0.076
3629	"ENSMUSG00000027829"	"Ccnl1"	chr3	-	65858854	65858975	65862624	65862697	65856111	65857965	65864273	65864383	3629	423,705	805,814	506,541	562,532	78	78	0.0229318352522881	0.153605651419981	0.344,0.464	0.474,0.504	-0.085
3630	"ENSMUSG00000027829"	"Ccnl1"	chr3	-	65858854	65858975	65862550	65862697	65857900	65857965	65864273	65864383	3630	521,836	805,814	601,666	562,532	78	78	0.023939636194107	0.153605651419981	0.393,0.507	0.517,0.556	-0.086
3631	"ENSMUSG00000028413"	"B4galt1"	chr4	-	40807732	40807837	40809678	40809801	40804601	40807317	40812684	40812872	3631	1018,1382	1223,1705	209,255	260,281	78	78	0.593153916812234	0.758843036748345	0.454,0.448	0.446,0.476	-0.01
3632	"ENSMUSG00000028413"	"B4galt1"	chr4	-	40809678	40809801	40812684	40812872	40807732	40807837	40823438	40823674	3632	497,735	1271,1386	134,155	345,416	78	78	0.0853731192626742	0.235716233081418	0.281,0.347	0.28,0.271	0.038
3633	"ENSMUSG00000028413"	"B4galt1"	chr4	-	40812684	40812872	40823438	40823674	40809678	40809801	40853390	40854005	3633	235,408	1004,1369	71,140	206,255	78	78	0.0230868624890126	0.153605651419981	0.19,0.23	0.256,0.354	-0.095
3636	"ENSMUSG00000001418"	"Glmp"	chr3	+	88232983	88233238	88233421	88233619	88232388	88232508	88233717	88233936	3636	116,144	257,258	69,92	128,179	78	78	0.751742553992757	0.872909090991618	0.311,0.358	0.35,0.339	-0.01
3637	"ENSMUSG00000001418"	"Glmp"	chr3	+	88233421	88233619	88233717	88233936	88232983	88233238	88235163	88235420	3637	237,220	185,195	59,123	71,110	78	78	0.155128439960153	0.327745460903018	0.562,0.53	0.454,0.528	0.055
3638	"ENSMUSG00000060445"	"Sycp2"	chr2	-	178035908	178036051	178036741	178036776	178035768	178035821	178037013	178037099	3638	10,6	59,50	10,3	99,147	74	78	0.137370462492909	0.310471573313504	0.152,0.112	0.096,0.021	0.074
3639	"ENSMUSG00000060445"	"Sycp2"	chr2	-	178037630	178037716	178043413	178043438	178037013	178037099	178043702	178043807	3639	14,18	24,24	23,33	77,144	64	78	0.00774824805450913	0.143003799299439	0.416,0.478	0.267,0.218	0.204
3657	"ENSMUSG00000094410"	"Zbed6"	chr1	-	133549854	133549922	133550721	133550888	133547677	133549539	133552220	133552548	3657	272,185	177,135	139,214	172,163	78	78	0.13893896633733	0.312293008456254	0.606,0.578	0.447,0.568	0.085
3658	"ENSMUSG00000094410"	"Zbed6"	chr1	-	133561499	133561598	133563734	133563794	133554504	133555008	133565086	133565197	3658	147,216	328,334	94,127	170,144	78	78	0.057236511420936	0.19531396170904	0.309,0.393	0.356,0.469	-0.061
3659	"ENSMUSG00000042228"	"Lyn"	chr4	+	3742441	3742487	3743196	3743302	3738724	3738798	3745317	3745416	3659	102,146	594,689	196,122	1108,988	78	78	0.136045850743613	0.309700821873249	0.147,0.175	0.15,0.11	0.031
3660	"ENSMUSG00000042228"	"Lyn"	chr4	+	3742441	3742487	3743196	3743302	3738724	3738861	3745317	3745416	3660	123,141	644,704	276,259	1128,998	78	78	0.0102963622162389	0.143003799299439	0.16,0.167	0.197,0.206	-0.038
3661	"ENSMUSG00000042228"	"Lyn"	chr4	+	3743196	3743302	3745317	3745416	3742441	3742487	3745522	3745626	3661	396,583	837,862	767,665	1268,1248	78	78	0.999202115572178	0.999202115572178	0.321,0.403	0.377,0.348	-0.001
3662	"ENSMUSG00000042228"	"Lyn"	chr4	+	3745317	3745416	3745522	3745626	3743196	3743302	3746710	3746860	3662	615,690	782,720	1104,982	1001,994	78	78	0.034061388039219	0.159827975510308	0.44,0.489	0.524,0.497	-0.046
3663	"ENSMUSG00000066800"	"Rnasel"	chr1	+	153631696	153631782	153634128	153634334	153628597	153628693	153635289	153635422	3663	10,0	61,43	46,23	272,314	78	78	0.322226842381559	0.520578034732928	0.141,0.0	0.145,0.068	-0.036
3664	"ENSMUSG00000066800"	"Rnasel"	chr1	+	153631696	153631782	153634128	153634334	153629352	153630959	153635289	153635422	3664	26,3	61,40	151,188	267,310	78	78	0.0021363255949759	0.143003799299439	0.299,0.07	0.361,0.378	-0.185
3665	"ENSMUSG00000000134"	"Tfe3"	chrX	+	7637012	7637069	7637233	7637309	7635668	7635786	7638687	7638835	3665	99,115	107,183	124,143	104,142	78	78	0.0197200126433823	0.150375474946778	0.481,0.386	0.544,0.502	-0.09
3678	"ENSMUSG00000040667"	"Nup88"	chr11	-	70838527	70838629	70840971	70841062	70835307	70836187	70842085	70842184	3678	58,89	121,117	13,17	29,19	78	78	0.879282819826048	0.962878564856888	0.324,0.432	0.31,0.472	-0.013
3681	"ENSMUSG00000037174"	"Elf2"	chr3	-	51201513	51201609	51207203	51207306	51174173	51174287	51215470	51215636	3681	0,6	0,16	1,14	0,0	78	78	0.0831061226236843	0.232429430643331	NA,0.273	1.0,1.0	-0.727
3682	"ENSMUSG00000036698"	"Ago2"	chr15	-	72997012	72997160	72998295	72998383	72995978	72996098	72998802	72998937	3682	191,393	239,329	134,224	130,213	78	78	0.722352168484367	0.853577017087697	0.444,0.544	0.508,0.513	-0.016
3683	"ENSMUSG00000024410"	"Rmc1"	chr18	+	12317948	12318077	12318705	12318812	12317035	12317319	12321265	12321385	3683	100,66	102,78	165,107	121,152	78	78	0.813117217306863	0.916534086710281	0.495,0.458	0.577,0.413	-0.018
3684	"ENSMUSG00000024410"	"Rmc1"	chr18	+	12317948	12318077	12321265	12321385	12317035	12317319	12321616	12321694	3684	95,76	112,94	142,107	96,164	78	78	0.606690674968694	0.76850440998044	0.459,0.447	0.597,0.395	-0.043
3685	"ENSMUSG00000024410"	"Rmc1"	chr18	+	12317968	12318077	12318705	12318812	12317265	12317319	12321265	12321277	3685	5,11	102,78	41,10	121,152	78	78	0.43521827102243	0.627071256795227	0.047,0.124	0.253,0.062	-0.072
3686	"ENSMUSG00000024410"	"Rmc1"	chr18	+	12321616	12321694	12321876	12321981	12321265	12321385	12322069	12322138	3686	95,78	164,129	87,120	190,235	78	78	0.0526208317496599	0.190037941329241	0.367,0.377	0.314,0.338	0.046
3690	"ENSMUSG00000035949"	"Fbxw2"	chr2	-	34700994	34701128	34702826	34703021	34698525	34698612	34712569	34713079	3690	124,222	58,53	87,141	70,43	78	78	0.0811793160580431	0.229733237641799	0.681,0.807	0.554,0.766	0.084
3695	"ENSMUSG00000037351"	"Actr1b"	chr1	-	36745950	36746026	36747271	36747336	36741555	36741681	36748886	36749089	3695	39,56	68,77	17,16	53,29	78	78	0.109917885185467	0.269699439446576	0.364,0.421	0.243,0.356	0.093
3696	"ENSMUSG00000034290"	"Nek9"	chr12	-	85357160	85357322	85358111	85358220	85355592	85355763	85359719	85359875	3696	100,158	99,179	73,53	54,40	78	78	0.0390561259630242	0.169189599474805	0.503,0.469	0.575,0.57	-0.087
3697	"ENSMUSG00000000204"	"Slfn4"	chr11	+	83066653	83066739	83066896	83067625	83066388	83066470	83070496	83070582	3697	273,197	1309,1059	1159,1482	4973,5624	78	78	0.0238898732248655	0.153605651419981	0.173,0.157	0.189,0.209	-0.034
3698	"ENSMUSG00000000204"	"Slfn4"	chr11	+	83066653	83066739	83066902	83067625	83066388	83066470	83070496	83070582	3698	273,197	1402,1129	1159,1482	4896,5665	78	78	0.00811473144528496	0.143003799299439	0.163,0.149	0.191,0.207	-0.043
3699	"ENSMUSG00000000204"	"Slfn4"	chr11	+	83076093	83076272	83077350	83078390	83070496	83070582	83079488	83080875	3699	1481,896	1330,905	5144,5610	5408,5780	78	78	0.00882175649274652	0.143003799299439	0.527,0.498	0.487,0.493	0.022
3700	"ENSMUSG00000026670"	"Uap1"	chr1	-	169977880	169978021	169978511	169978705	169976839	169977028	169984492	169984665	3700	128,141	204,170	91,70	88,135	78	78	0.950602925114981	0.999202115572178	0.386,0.453	0.508,0.341	-0.005
3701	"ENSMUSG00000026670"	"Uap1"	chr1	-	169978511	169978705	169984492	169984665	169977239	169978021	169986319	169986495	3701	175,161	273,178	48,125	110,89	78	78	0.899326526651883	0.974499604597942	0.391,0.475	0.304,0.584	-0.011
3702	"ENSMUSG00000028760"	"Eif4g3"	chr4	+	137811567	137811681	137814843	137814876	137810203	137810299	137824062	137824242	3702	37,28	6,8	23,10	0,5	78	72	0.460474400423286	0.64799244388493	0.851,0.764	1.0,0.649	-0.017
3705	"ENSMUSG00000045983"	"Eif4g1"	chr16	+	20492348	20492405	20492617	20492711	20491498	20491626	20492977	20493064	3705	54,42	94,80	1,20	40,35	78	78	0.260600595978172	0.452429777794853	0.365,0.344	0.024,0.364	0.16
3706	"ENSMUSG00000045983"	"Eif4g1"	chr16	+	20492617	20492711	20492977	20493064	20492044	20492405	20494093	20494183	3706	54,78	120,121	8,33	20,70	78	78	0.402201655835296	0.597439244619446	0.31,0.392	0.286,0.32	0.048
3707	"ENSMUSG00000045983"	"Eif4g1"	chr16	+	20492977	20493064	20494093	20494270	20492617	20492711	20494479	20494579	3707	89,70	265,284	32,32	59,107	78	78	0.138057681623047	0.311392196720935	0.251,0.198	0.352,0.23	-0.066
3708	"ENSMUSG00000045983"	"Eif4g1"	chr16	+	20505262	20505381	20505899	20506025	20504900	20505127	20506130	20506212	3708	245,300	148,186	48,164	63,114	78	78	0.141038637604246	0.315268186056686	0.623,0.617	0.432,0.59	0.109
3743	"ENSMUSG00000024875"	"Yif1a"	chr19	+	5141568	5141724	5142156	5142250	5141395	5141453	5142329	5142533	3743	66,65	20,26	6,11	0,0	78	78	0.0279622108132004	0.155608255455044	0.767,0.714	1.0,1.0	-0.26
3744	"ENSMUSG00000033411"	"Ctdspl2"	chr2	+	121809372	121809522	121811632	121811845	121807811	121807950	121817429	121817508	3744	0,16	65,47	0,1	10,21	78	78	0.120215031027977	0.285274135916494	0.0,0.254	0.0,0.045	0.105
3745	"ENSMUSG00000017774"	"Myo1c"	chr11	+	75552559	75552642	75552847	75552953	75552320	75552440	75553060	75553141	3745	242,319	262,361	219,292	308,305	78	78	0.409506969782514	0.603639738195567	0.48,0.469	0.416,0.489	0.022
3746	"ENSMUSG00000017774"	"Myo1c"	chr11	+	75560956	75561116	75561368	75561452	75560772	75560857	75562018	75562112	3746	351,407	392,606	252,335	350,444	78	78	0.674853906583746	0.822975200184962	0.472,0.402	0.419,0.43	0.013
3747	"ENSMUSG00000033684"	"Qsox1"	chr1	-	155655184	155655684	155657020	155657200	155653904	155654597	155658270	155658418	3747	72,85	0,0	225,228	0,4	78	78	0.178203965356274	0.359506563679285	1.0,1.0	1.0,0.983	0.008
3748	"ENSMUSG00000033684"	"Qsox1"	chr1	-	155655463	155655684	155657020	155657200	155653907	155654597	155658270	155658418	3748	72,85	72,124	225,228	237,330	78	78	0.999202115572178	0.999202115572178	0.5,0.407	0.487,0.409	0.006
3749	"ENSMUSG00000006010"	"Odr4"	chr1	-	150256062	150256128	150257249	150257345	150251246	150251375	150258018	150258159	3749	41,22	10,12	21,1	0,8	78	78	0.808249374135867	0.913719530491741	0.804,0.647	1.0,0.111	0.17
3750	"ENSMUSG00000026958"	"Dpp7"	chr2	-	25244904	25245040	25245569	25245733	25244752	25244834	25245825	25245965	3750	42,53	39,79	12,21	31,38	78	78	0.0516844753367341	0.188370708845289	0.519,0.402	0.279,0.356	0.143
3751	"ENSMUSG00000073664"	"Nbeal1"	chr1	+	60274139	60274720	60275529	60275662	60273955	60274054	60276255	60276375	3751	12,9	6,31	0,7	2,4	78	78	0.814225323978251	0.917127744714943	0.667,0.225	0.0,0.636	0.128
3752	"ENSMUSG00000039176"	"Polg"	chr7	-	79105788	79105896	79106455	79106576	79105182	79105343	79107921	79108158	3752	82,113	83,104	32,16	27,63	78	78	0.305787165029959	0.500786065733995	0.497,0.521	0.542,0.203	0.136
3753	"ENSMUSG00000039176"	"Polg"	chr7	-	79105788	79105936	79106455	79106576	79105182	79105343	79107921	79108158	3753	82,113	83,102	32,16	27,63	78	78	0.300801570293106	0.495268249757042	0.497,0.526	0.542,0.203	0.139
3754	"ENSMUSG00000039176"	"Polg"	chr7	-	79106182	79106260	79106455	79106576	79105788	79105896	79107921	79108158	3754	87,112	74,83	32,16	51,45	78	78	0.0236327000928277	0.153605651419981	0.54,0.574	0.386,0.262	0.233
3755	"ENSMUSG00000033808"	"Tmem87a"	chr2	-	120190519	120190575	120193359	120193421	120190014	120190045	120193842	120193916	3755	51,69	74,110	23,20	26,21	78	78	0.136411196029654	0.309700821873249	0.408,0.385	0.469,0.488	-0.082
3756	"ENSMUSG00000033808"	"Tmem87a"	chr2	-	120204391	120204460	120204968	120205040	120202004	120202113	120205899	120205993	3756	37,41	23,95	21,14	4,10	78	78	0.019706540694265	0.150375474946778	0.617,0.301	0.84,0.583	-0.253
3757	"ENSMUSG00000033808"	"Tmem87a"	chr2	-	120222661	120222706	120222795	120222849	120211784	120216372	120224842	120224956	3757	33,63	43,32	5,1	22,2	78	78	0.0411703803817224	0.171268023295504	0.434,0.663	0.185,0.333	0.289
3758	"ENSMUSG00000033808"	"Tmem87a"	chr2	-	120222795	120222849	120224842	120224956	120222661	120222706	120227842	120227928	3758	39,46	29,40	20,5	10,12	78	78	0.686589295614405	0.830094440620366	0.574,0.535	0.667,0.294	0.074
3759	"ENSMUSG00000033808"	"Tmem87a"	chr2	-	120224842	120224956	120227842	120227928	120222795	120222849	120233190	120233251	3759	49,26	55,113	5,4	13,5	78	78	0.885448472777714	0.968101499564911	0.471,0.187	0.278,0.444	-0.032
3762	"ENSMUSG00000007815"	"Rhoa"	chr9	+	108192506	108192581	108204782	108204940	108183327	108183752	108208069	108208190	3762	508,733	1555,1962	340,325	1090,1193	78	78	0.0403164468352502	0.170252279144717	0.246,0.272	0.238,0.214	0.033
